umap_dim1,umap_dim2,class_label,anomaly_label
12.7137985,0.0038739603,2,1
12.620082,-0.17604277,2,1
9.082557,-4.9245825,2,1
12.702968,-0.49072698,2,1
12.549925,-0.7261167,2,1
12.6903715,-0.49650264,2,1
11.568614,-1.2855291,2,1
9.886118,-2.7441776,2,1
9.587798,-2.8499782,2,1
9.151878,-3.7118945,2,1
8.944617,-4.5531626,2,1
12.606679,-0.671857,2,1
11.974944,-1.0644445,2,1
9.25324,-4.568258,2,1
11.581774,-1.1182513,2,1
11.5954485,-1.243483,2,1
11.730108,-1.3702412,2,1
10.434061,-1.7877983,2,1
9.54047,-3.2146757,2,1
9.484257,-3.3552554,2,1
9.193755,-4.3131413,2,1
9.143117,-4.499262,2,1
9.753425,-4.0931926,2,1
10.305709,-2.6693997,2,1
8.941863,-5.052523,2,1
12.706731,-0.6089095,2,1
12.539645,-0.7957702,2,1
12.628675,-0.72651607,2,1
12.686591,-0.5187963,2,1
12.64438,-0.63179356,2,1
11.569039,-1.4176588,2,1
9.3448105,-3.2782707,2,1
9.257447,-3.8357518,2,1
9.676866,-4.164732,2,1
10.385167,-2.631029,2,1
8.846141,-4.832553,2,1
12.711862,0.15679246,2,1
12.567385,0.18006034,2,1
12.605924,0.2575552,2,1
12.692952,0.20819598,2,1
12.686703,0.18953618,2,1
10.413654,-2.4036877,2,1
9.279247,-3.6630435,2,1
9.121039,-4.035164,2,1
9.69073,-4.160316,2,1
10.301599,-2.2560256,2,1
9.225127,-5.1806393,2,1
12.086341,-1.0874548,2,1
11.852649,-1.3293922,2,1
11.862053,-1.3301389,2,1
11.799635,-1.3309848,2,1
11.759431,-1.3360771,2,1
11.002612,-1.60848,2,1
9.904292,-2.5899127,2,1
9.109563,-5.1538906,2,1
9.766475,-4.144778,2,1
10.1732235,-2.7227628,2,1
9.181551,-4.6334662,2,1
11.594913,-1.1112616,2,1
11.636108,-1.1500099,2,1
11.646052,-1.2670029,2,1
11.490794,-1.2525077,2,1
11.661567,-1.356311,2,1
10.347165,-2.0191078,2,1
9.239863,-3.6204631,2,1
9.1559105,-4.3305717,2,1
9.710474,-4.129593,2,1
10.220577,-2.219978,2,1
8.999157,-4.953471,2,1
12.675077,-0.56566745,2,1
12.690656,-0.6773798,2,1
12.746983,-0.6076377,2,1
12.691033,-0.55166906,2,1
12.712797,-0.7509234,2,1
11.643121,-1.3234351,2,1
9.536292,-3.3635902,2,1
9.362002,-3.6458797,2,1
9.698188,-4.12912,2,1
10.138513,-2.5591047,2,1
8.911726,-4.760493,2,1
12.671483,-0.44988412,2,1
12.601661,-0.73595345,2,1
12.563308,-0.64720833,2,1
12.661256,-0.56392986,2,1
12.5994425,-0.7593582,2,1
11.249738,-1.506863,2,1
9.310018,-3.5662344,2,1
9.185,-3.642698,2,1
9.751463,-4.1224523,2,1
10.408895,-2.1929536,2,1
9.148956,-5.199963,2,1
11.82021,-1.543702,2,1
11.640442,-1.5028106,2,1
11.568901,-1.4383081,2,1
11.792666,-1.4723244,2,1
11.616564,-1.565558,2,1
11.130412,-1.618575,2,1
10.642174,-1.731617,2,1
9.438503,-2.94029,2,1
9.726599,-4.2355294,2,1
10.342747,-2.3166463,2,1
9.127633,-5.1837916,2,1
11.878453,-1.4588426,2,1
11.755855,-1.5111128,2,1
11.756775,-1.526889,2,1
11.884689,-1.4107145,2,1
11.638539,-1.6474981,2,1
11.107026,-1.7198707,2,1
10.615088,-1.8288826,2,1
9.210246,-3.220615,2,1
9.642645,-4.3385396,2,1
9.793124,-3.0096798,2,1
8.970378,-5.101972,2,1
10.817913,-1.9101515,2,1
10.946833,-1.9146495,2,1
10.833635,-1.8612473,2,1
10.587559,-2.1266892,2,1
10.580466,-1.9069571,2,1
9.858555,-2.23705,2,1
9.334021,-2.8932433,2,1
9.11959,-3.547678,2,1
9.665983,-4.335767,2,1
10.7460785,-2.5240397,2,1
9.217484,-5.1893187,2,1
12.671872,0.13846953,2,1
12.479235,-0.23833336,2,1
12.669069,-0.21834064,2,1
12.740445,0.11631931,2,1
12.593551,-0.24519469,2,1
10.68619,-1.5691527,2,1
9.328861,-3.02529,2,1
9.174234,-5.2029543,2,1
9.650831,-4.2448454,2,1
9.987638,-2.832974,2,1
9.113611,-5.091056,2,1
11.012435,-1.7309211,2,1
10.881934,-1.755788,2,1
10.88928,-1.8205016,2,1
10.939229,-1.8751334,2,1
10.899297,-1.7771486,2,1
10.436338,-1.8535895,2,1
9.50167,-2.7530804,2,1
9.224483,-3.592155,2,1
9.579964,-4.3890104,2,1
10.107654,-2.474491,2,1
9.1402235,-4.6444445,2,1
10.10527,-2.1969273,2,1
10.314845,-2.103387,2,1
10.354756,-2.159503,2,1
10.126802,-2.471731,2,1
10.050642,-2.2212355,2,1
9.612703,-2.5300596,2,1
9.328801,-3.4147713,2,1
9.127072,-4.0817437,2,1
9.677239,-4.0002093,2,1
10.609253,-1.8787946,2,1
9.039527,-5.0923924,2,1
11.157177,-1.6227702,2,1
